"ID","TCODE","SCREENS_ID","SELECTION","HIDEFLG","SEQNO","ROWPOS","COLPOS","PARAGRAPH","WIDTH","TYPE","DATAPRECISION","DATASCALE","INDISP","SUBINDISP","EDITABLE","MAXVALUE","MINVALUE","EDOPTSIZE","EDOPTMAXLENGTH","RUBYCODE","EDOPTMULTIPLE","EDOPTROW","EDOPTCOLS","EDOPTVALUE","TBLKEY","SUMKEY","CRTFIELD","EXPIREDATE","REMARK","PERSONS_ID_UPD","UPDATE_IP","CREATED_AT","UPDATED_AT"
2485,"report_person_id_upd",26,1,1,999,,,,60,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2486,"person_code_upd",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2487,"person_name_upd",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2488,"person_email_upd",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2489,"person_remark_upd",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2490,"usergroup_code_upd",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2491,"usergroup_name_upd",26,1,0,999,,,,60,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2492,"report_update_ip",26,1,0,999,,,,60,"VARCHAR2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2493,"report_created_at",26,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/19 21:08:53,2013/07/19 21:08:53
2510,"screenfield_created_at",27,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:34,2013/07/20 16:44:34
2511,"screenfield_updated_at",27,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:34,2013/07/20 16:44:34
2512,"screenfield_update_ip",27,1,0,999,,,,60,"VARCHAR2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2513,"id",27,1,1,999,,,,132,"NUMBER",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2514,"screenfield_id",27,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2516,"screenfield_screen_id",27,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2518,"screen_tcode_view",27,1,0,999,,,,180,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2519,"screen_strselect",27,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2520,"screen_strwhere",27,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2521,"screen_strgrouporder",27,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2522,"screen_ymlcode",27,1,0,999,,,,300,"textarea",,,0,,,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2523,"screen_cdrflayout",27,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2524,"screen_remark",27,1,0,999,,,,300,"textarea",,,0,,,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2525,"screenfield_selection",27,1,0,888,2,1,,132,"NUMBER",1,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2526,"screenfield_hideflg",27,1,0,888,3,1,,132,"NUMBER",1,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2530,"screenfield_paragraph",27,1,0,888,7,1,,132,"NUMBER",1,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2534,"screenfield_datascale",27,1,0,888,11,1,,132,"NUMBER",,,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2535,"screenfield_indisp",27,1,0,888,12,1,,132,"NUMBER",1,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2536,"screenfield_subindisp",27,1,0,888,13,1,,132,"NUMBER",1,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2537,"screenfield_editable",27,1,0,888,14,1,,132,"NUMBER",1,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2538,"screenfield_maxvalue",27,1,0,888,15,1,,132,"NUMBER",,,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2539,"screenfield_minvalue",27,1,0,888,16,1,,132,"NUMBER",,,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2540,"screenfield_edoptsize",27,1,0,888,17,1,,132,"NUMBER",,,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2541,"screenfield_edoptmaxlength",27,1,0,888,18,1,,132,"NUMBER",4,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2542,"screenfield_rubycode",27,1,0,888,19,1,,300,"textarea",,,0,,1,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2543,"screenfield_edoptmultiple",27,1,0,888,20,1,,132,"NUMBER",4,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2544,"screenfield_edoptrow",27,1,0,888,21,1,,132,"NUMBER",4,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2545,"screenfield_edoptcols",27,1,0,888,22,1,,132,"NUMBER",4,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2546,"screenfield_edoptvalue",27,1,0,888,23,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2547,"screenfield_tblkey",27,1,0,888,24,1,,6,"CHAR",,,0,,1,,,1,1,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2548,"screenfield_sumkey",27,1,0,888,25,1,,6,"CHAR",,,0,,1,,,1,1,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2549,"screenfield_crtfield",27,1,0,888,26,1,,300,"VARCHAR2",,,0,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2550,"screenfield_expiredate",27,1,0,888,27,1,,60,"DATE",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2551,"screenfield_remark",27,1,0,888,28,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2552,"screenfield_person_id_upd",27,1,1,999,,,,60,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2553,"person_code_upd",27,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2554,"person_name_upd",27,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2555,"person_email_upd",27,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2556,"usergroup_code_upd",27,1,0,999,,,,60,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2557,"usergroup_name_upd",27,1,0,999,,,,60,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:35,2013/07/20 16:44:35
2558,"id",28,1,1,999,,,,132,"NUMBER",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:40,2013/07/20 16:44:40
2559,"screen_id",28,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:40,2013/07/20 16:44:40
2560,"screen_tcode",28,1,0,888,1,1,,180,"VARCHAR2",,,0,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:40,2013/07/20 16:44:40
2561,"screen_tcode_view",28,1,0,888,2,1,,180,"VARCHAR2",,,0,,1,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:40,2013/07/20 16:44:40
2562,"screen_strselect",28,1,0,888,3,1,,300,"textarea",,,0,,1,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:40,2013/07/20 16:44:40
2563,"screen_strwhere",28,1,0,888,4,1,,300,"textarea",,,0,,1,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:40,2013/07/20 16:44:40
2564,"screen_strgrouporder",28,1,0,888,5,1,,300,"textarea",,,0,,1,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2565,"screen_ymlcode",28,1,0,888,6,1,,300,"textarea",,,0,,1,,,4000,4000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2566,"screen_cdrflayout",28,1,0,888,7,1,,60,"VARCHAR2",,,0,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2567,"screen_expiredate",28,1,0,888,8,1,,60,"DATE",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2568,"screen_remark",28,1,0,888,9,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2569,"screen_person_id_upd",28,1,1,999,,,,60,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2570,"person_code_upd",28,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2571,"person_name_upd",28,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2572,"person_email_upd",28,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2573,"usergroup_code_upd",28,1,0,999,,,,60,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2574,"usergroup_name_upd",28,1,0,999,,,,60,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2575,"screen_update_ip",28,1,0,999,,,,60,"VARCHAR2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2576,"screen_created_at",28,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2577,"screen_updated_at",28,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:44:41,2013/07/20 16:44:41
2593,"person_name_upd",18,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2594,"person_email_upd",18,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2595,"usergroup_code_upd",18,1,0,999,,,,60,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2596,"usergroup_name_upd",18,1,0,999,,,,60,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2597,"loca_update_ip",18,1,0,999,,,,60,"VARCHAR2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2598,"loca_created_at",18,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2599,"loca_updated_at",18,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2600,"id",18,1,1,999,,,,132,"NUMBER",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2601,"loca_id",18,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2602,"loca_code",18,1,0,888,1,1,,240,"VARCHAR2",,,1,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2603,"loca_name",18,1,0,888,1,2,,300,"VARCHAR2",,,1,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2604,"loca_abbr",18,1,0,888,2,1,,300,"VARCHAR2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:48,2013/07/20 16:45:48
2605,"loca_zip",18,1,0,888,3,1,,60,"VARCHAR2",,,0,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2606,"loca_country",18,1,0,888,4,1,,120,"VARCHAR2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2607,"loca_prfct",18,1,0,888,5,1,,120,"VARCHAR2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2608,"loca_addr1",18,1,0,888,6,1,,300,"VARCHAR2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2609,"loca_addr2",18,1,0,888,7,1,,300,"VARCHAR2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2610,"loca_tel",18,1,0,888,8,1,,120,"VARCHAR2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2611,"loca_fax",18,1,0,888,9,1,,120,"VARCHAR2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2612,"loca_mail",18,1,0,888,10,1,,120,"VARCHAR2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2613,"loca_remark",18,1,0,888,11,1,,300,"VARCHAR2",,,0,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2614,"loca_expiredate",18,1,0,888,12,1,,60,"DATE",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2615,"loca_person_id_upd",18,1,1,999,,,,60,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2616,"person_code_upd",18,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:49,2013/07/20 16:45:49
2617,"sect_created_at",41,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2618,"sect_updated_at",41,1,0,999,,,,60,"DATE",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2619,"sect_remark",41,1,0,888,1,1,,132,"NUMBER",38,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2620,"sect_expiredate",41,1,0,888,2,1,,240,"VARCHAR2",,,0,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2621,"sect_person_id_upd",41,1,1,999,,,,60,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2622,"person_code_upd",41,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2623,"person_name_upd",41,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2624,"person_email_upd",41,1,0,999,,,,60,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2625,"usergroup_code_upd",41,1,0,999,,,,60,"VARCHAR2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2626,"usergroup_name_upd",41,1,0,999,,,,60,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2627,"sect_update_ip",41,1,0,999,,,,60,"VARCHAR2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2628,"id",41,1,1,999,,,,132,"NUMBER",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2629,"sect_id",41,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2630,"sect_loca_id_sects",41,1,1,999,,,,132,"NUMBER",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2631,"loca_code_sects",41,1,0,999,3,1,,240,"VARCHAR2",,,1,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2632,"loca_name_sects",41,1,0,999,3,2,,300,"VARCHAR2",,,1,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2633,"loca_abbr_sects",41,1,0,999,,,,300,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2634,"loca_zip_sects",41,1,0,999,,,,60,"VARCHAR2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2635,"loca_country_sects",41,1,0,999,,,,120,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2636,"loca_prfct_sects",41,1,0,999,,,,120,"VARCHAR2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
2637,"loca_addr1_sects",41,1,0,999,,,,300,"VARCHAR2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/20 16:45:56,2013/07/20 16:45:56
